site_id,common_name,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
BRAS,adelie penguin,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0,166078.0
BRAT,adelie penguin,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0,5259.0
BRDM,adelie penguin,2059.5,2059.5,2059.5,2059.5,2059.5,2059.5,2059.5,2059.5,2059.5,2059.5,2033.0,2679.0,2878.0,3134.0,2648.0,2392.0,1609.0,2008.0,2501.0,1438.0,1875.0,2490.0,2299.0,3212.0,2632.0,3333.0,3316.0,1834.0,2357.0,1886.0,2674.0,3965.0,3261.0,3443.0,3888.0,4333.0,4518.0,2534.0,4912.0,4343.0
BRDN,adelie penguin,23307.0,23307.0,23307.0,23307.0,23307.0,23307.0,23307.0,23307.0,23307.0,29128.0,27308.0,36233.0,37721.0,41391.0,33247.0,27505.0,22908.0,24906.0,28905.0,14928.0,21914.0,24565.0,23305.0,32697.0,25440.0,32353.0,24843.5,17334.0,30685.0,15246.0,26426.0,39979.0,35077.0,34636.0,31155.0,46073.0,48222.0,42860.0,50701.0,45572.0
BRDS,adelie penguin,11236.0,11236.0,11236.0,11236.0,11236.0,11236.0,11236.0,11236.0,11236.0,11236.0,10824.0,14329.0,14888.0,15232.0,12765.0,12079.0,8944.0,9499.0,11693.0,6658.0,9292.0,9663.0,7682.0,11599.0,10180.0,11664.0,9914.0,7149.0,7636.0,5684.0,7673.0,13765.0,11988.0,12516.0,8130.0,16716.0,15785.0,14481.0,20083.0,16764.0
BRIM,chinstrap penguin,13020.0,13020.0,13020.0,13020.0,13020.0,13020.0,13020.0,12516.6666667,12013.3333333,11510.0,11006.6666667,10503.3333333,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
BRIT,chinstrap penguin,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0
BRIT,gentoo penguin,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
BRIW,chinstrap penguin,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0
BROW,adelie penguin,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20500.0,21000.0,21500.0,22000.0,22500.0,23000.0,23500.0,24000.0,24500.0,25000.0,23938.3333333,22876.6666667,21815.0,20753.3333333,19691.6666667,18630.0,18630.0
BROW,gentoo penguin,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,316.75,408.5,500.25,592.0,633.5,360.166666667,640.666666667,200.0,389.2,142.666666667,563.0,677.5,638.875,361.0,494.666666667,454.333333333,414.0,145.0
BRPW,chinstrap penguin,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,4441.66666667,4753.33333333,5065.0,5376.66666667,5688.33333333,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
BRUC,chinstrap penguin,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
BRYE,gentoo penguin,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,187.904761905,202.80952381,217.714285714,232.619047619,247.523809524,262.428571429,277.333333333,292.238095238,307.142857143,322.047619048,336.952380952,351.857142857,366.761904762,381.666666667,396.571428571,411.476190476,426.380952381,441.285714286,456.19047619,471.095238095,486.0,507.0,528.0,560.0,505.0,649.5,421.5,437.0
BRYS,gentoo penguin,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,563.4,576.8,590.2,603.6,617.0,630.4,643.8,657.2,670.6,684.0,697.4,710.8,724.2,737.6,751.0,764.4,777.8,791.2,804.6,818.0,828.333333333,838.666666667,917.0,722.0,835.0,734.0,722.5
BSON,adelie penguin,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0,15962.0
BUCH,chinstrap penguin,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
BUCK,adelie penguin,900.0,900.0,900.0,900.0,900.0,880.53125,861.0625,841.59375,822.125,802.65625,783.1875,763.71875,744.25,724.78125,705.3125,685.84375,666.375,646.90625,627.4375,607.96875,588.5,569.03125,549.5625,530.09375,510.625,491.15625,471.6875,452.21875,432.75,413.28125,393.8125,374.34375,354.875,335.40625,315.9375,296.46875,277.0,277.0,277.0,277.0
BURK,adelie penguin,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,152.6,208.2,263.8,319.4,375.0,430.6,486.2,541.8,597.4,653.0,708.6,764.2,819.8,875.4,931.0,986.6,1042.2,1097.8,1153.4,1209.0,1209.0,1209.0,1209.0
BUSK,chinstrap penguin,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
BYER,chinstrap penguin,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
BYEW,chinstrap penguin,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0,700.0
CARL,chinstrap penguin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CARO,chinstrap penguin,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0
CAST,chinstrap penguin,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
CASY,chinstrap penguin,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
CBAR,adelie penguin,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.80952380952,3.61904761905,3.42857142857,3.2380952381,3.04761904762,2.85714285714,2.66666666667,2.47619047619,2.28571428571,2.09523809524,1.90476190476,1.71428571429,1.52380952381,1.33333333333,1.14285714286,0.952380952381,0.761904761905,0.571428571429,0.380952380952,0.190476190476,0.0,0.0,0.0,0.0
CBAY,adelie penguin,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
CCMP,chinstrap penguin,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0,24480.0
CCOE,chinstrap penguin,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
CDAV,adelie penguin,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,504.714285714,507.428571429,510.142857143,512.857142857,515.571428571,518.285714286,521.0,523.714285714,526.428571429,529.142857143,531.857142857,534.571428571,537.285714286,540.0,542.714285714,545.428571429,548.142857143,550.857142857,553.571428571,556.285714286,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0
CECI,chinstrap penguin,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
CHAB,chinstrap penguin,2039.0,2039.0,2039.0,2039.0,2039.0,2039.0,1724.0,1853.33333333,1982.66666667,2112.0,2241.33333333,2370.66666667,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0
CHAL,adelie penguin,37573.0,37573.0,37573.0,37573.0,37573.0,37573.0,37573.0,37573.0,43822.0,51874.0,58084.0,60984.0,58243.0,66319.0,56153.0,50757.5,45362.0,43942.0,50502.0,49752.75,49003.5,48254.25,47505.0,40896.0,34287.0,35790.0,37293.0,38796.0,36006.4,33216.8,30427.2,27637.6,24848.0,33926.0,43004.0,52082.0,61160.0,56496.3333333,51832.6666667,47169.0
CHAP,adelie penguin,2618.0,2618.0,2618.0,2618.0,2618.0,2618.0,2934.2,3250.4,3566.6,3882.8,4199.0,4515.2,4831.4,5147.6,5463.8,5780.0,5723.66666667,5667.33333333,5611.0,5554.66666667,5498.33333333,5442.0,5385.66666667,5329.33333333,5273.0,5216.66666667,5160.33333333,5104.0,5047.66666667,4991.33333333,4935.0,4878.66666667,4822.33333333,4766.0,4709.66666667,4653.33333333,4597.0,4597.0,4597.0,4597.0
CHAR,adelie penguin,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0833333333,48.1666666667,47.25,46.3333333333,45.4166666667,44.5,43.5833333333,42.6666666667,41.75,40.8333333333,39.9166666667,39.0,38.0833333333,37.1666666667,36.25,35.3333333333,34.4166666667,33.5,32.5833333333,31.6666666667,30.75,29.8333333333,28.9166666667,28.0,28.0,28.0,28.0
CHAT,adelie penguin,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.166666667,102.333333333,103.5,104.666666667,105.833333333,107.0,108.166666667,109.333333333,110.5,111.666666667,112.833333333,114.0,115.166666667,116.333333333,117.5,118.666666667,119.833333333,121.0,122.166666667,123.333333333,124.5,125.666666667,126.833333333,128.0,129.166666667,130.333333333,131.5,132.666666667,133.833333333,135.0,135.0
CHEA,chinstrap penguin,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0
CHEC,chinstrap penguin,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0
CHI1,adelie penguin,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
CHI2,adelie penguin,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
CHI3,adelie penguin,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
CHIC,adelie penguin,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0
CHII,adelie penguin,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,2051.04761905,2103.0952381,2155.14285714,2207.19047619,2259.23809524,2311.28571429,2363.33333333,2415.38095238,2467.42857143,2519.47619048,2571.52380952,2623.57142857,2675.61904762,2727.66666667,2779.71428571,2831.76190476,2883.80952381,2935.85714286,2987.9047619,3039.95238095,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0,3092.0
CHII,chinstrap penguin,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
CHIN,chinstrap penguin,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0,20701.0
CHIS,adelie penguin,1376.0,1376.0,1376.0,1376.0,1376.0,1376.0,1392.33333333,1408.66666667,1425.0,1261.0,1359.0,1457.0,1151.0,1257.6,1364.2,1470.8,1577.4,1684.0,1570.0,1539.0,1615.0,1686.0,1431.0,1237.0,1241.0,1286.0,1221.0,511.0,775.0,851.0,851.0,851.0,851.0,851.0,851.0,851.0,851.0,851.0,851.0,851.0
CHNE,chinstrap penguin,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0
CHPT,chinstrap penguin,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.2727272727,10.5454545455,10.8181818182,11.0909090909,11.3636363636,11.6363636364,11.9090909091,12.1818181818,12.4545454545,12.7272727273,13.0,12.6538461538,12.3076923077,11.9615384615,11.6153846154,11.2692307692,10.9230769231,10.5769230769,10.2307692308,9.88461538462,9.53846153846,9.19230769231,8.84615384615,8.5,8.5,8.5,8.5
CHPT,gentoo penguin,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,153.636363636,177.272727273,200.909090909,224.545454545,248.181818182,271.818181818,295.454545455,319.090909091,342.727272727,366.363636364,390.0,419.269230769,448.538461538,477.807692308,507.076923077,536.346153846,565.615384615,594.884615385,624.153846154,653.423076923,682.692307692,711.961538462,741.230769231,770.5,770.5,770.5,770.5
CHRI,adelie penguin,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0
CHRI,gentoo penguin,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0,324.0
CHSE,chinstrap penguin,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,330.0,329.0,328.0,327.0,326.0,325.0,324.0,323.0,322.0,321.0,320.0,319.0,318.0,317.0,316.0,341.692307692,367.384615385,393.076923077,418.769230769,444.461538462,470.153846154,495.846153846,521.538461538,547.230769231,572.923076923,598.615384615,624.307692308,650.0,650.0,650.0,650.0
CHUN,adelie penguin,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15997.0,15306.3333333,14615.6666667,13925.0,13234.3333333,12543.6666667,11853.0,11162.3333333,10471.6666667,9781.0,9090.33333333,8399.66666667,7709.0,7709.0,7709.0,7709.0,7709.0
CIER,gentoo penguin,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1136.66666667,1009.0,1025.0,1014.0,1041.0,593.0,753.538461538,914.076923077,1074.61538462,1235.15384615,1395.69230769,1556.23076923,1716.76923077,1877.30769231,2037.84615385,2198.38461538,2358.92307692,2519.46153846,2680.0,2680.0,2680.0,2680.0
CIPT,chinstrap penguin,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0,955.0
CLAR,adelie penguin,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0,322.0
CLIN,chinstrap penguin,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0,710.0
CLPT,chinstrap penguin,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
CMEL,chinstrap penguin,9970.0,9970.0,9970.0,9970.0,9970.0,9970.0,9970.0,9725.0,9480.0,9235.0,8990.0,8745.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0
CMID,adelie penguin,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4404.0,4647.0,6171.0,5528.0,5516.0,5413.0,4777.0,4141.0,4139.5,4138.0,4431.66666667,4725.33333333,5019.0,3843.5,2668.0,2782.66666667,2897.33333333,3012.0,2957.0,2902.0,2847.0,2792.0,2737.0,3090.25,3443.5,3796.75,4150.0,5859.33333333,7568.66666667,9278.0
CMUR,chinstrap penguin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOR,adelie penguin,2347.0,2347.0,2347.0,2347.0,2347.0,2347.0,2347.0,2347.0,2347.0,2347.0,2352.0,2357.0,2362.0,2213.0,2064.0,1874.0,1486.0,1098.0,1295.0,1492.0,1609.0,1726.0,1843.0,1960.0,2077.0,2194.0,2311.0,2428.0,1556.0,1504.0,1452.0,1400.0,1348.0,1136.25,924.5,712.75,501.0,1251.0,2001.0,2751.0
COBA,chinstrap penguin,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,498.346153846,496.692307692,495.038461538,493.384615385,491.730769231,490.076923077,488.423076923,486.769230769,485.115384615,483.461538462,481.807692308,480.153846154,478.5,476.846153846,475.192307692,473.538461538,471.884615385,470.230769231,468.576923077,466.923076923,465.269230769,463.615384615,461.961538462,460.307692308,458.653846154,457.0,457.0,457.0
COCK,adelie penguin,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0,15721.0
COFF,chinstrap penguin,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0
COLB,adelie penguin,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0,958.0
CONE,adelie penguin,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3001.7,3003.4,3005.1,3006.8,3008.5,3010.2,3011.9,3013.6,3015.3,3017.0,3018.7,3020.4,3022.1,3023.8,3025.5,3027.2,3028.9,3030.6,3032.3,3034.0,3035.7,3037.4,3039.1,3040.8,3042.5,3044.2,3045.9,3047.6,3049.3,3051.0,3051.0
CONE,chinstrap penguin,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
